TABLE CRVSiPM
#channel,pedestal,calibPulseHeight,calibPulseArea
1786,2058.22,15.4237,462.527
1787,2036.07,19.5801,547.53
1788,2040.12,15.4207,441.814
1789,2041.66,19.4448,535.998
1790,2045.18,15.6913,447.226
1791,2066.98,18.4234,521.776
1792,2050.03,19.5013,563.508
1793,2049.27,16.8138,477.416
1794,2049.85,19.3086,530.212
1795,2052.84,16.4214,445.769
1796,2030.75,19.4978,532.232
1797,2070.48,16.4225,427.462
1798,2047.93,18.7679,473.36
1799,2042.47,16.4228,387.65
1800,2044.88,19.232,553.149
1801,2054.84,16.9078,484.633
1802,2060.93,19.8329,573.422
1803,2042.84,17.522,494.443
1804,2061.24,19.3058,520.894
1805,2054.9,16.8306,480.779
1806,2046.77,18.669,498.889
1807,2050.97,16.6634,455.404
1808,2054.6,18.6093,543.33
1809,2044.07,19.3489,555.95
1810,2039.08,18.6839,546.962
1811,2047.91,18.8791,544.167
1812,2042.97,18.8602,541.551
1813,2038.38,18.6999,527.059
1814,2042.03,19.4844,523.133
1815,2060.47,18.6683,497.811
1816,2045.32,20.0643,569.979
1817,2055.19,19.8782,578.926
1818,2051.7,19.7449,568.19
1819,2054.49,19.8164,560.117
1820,2046.77,20.3285,561.133
1821,2072.61,19.4144,530.843
1822,2053.71,19.1745,536.949
1823,2036.79,18.8562,535.023
1824,2038.03,18.9955,570.287
1825,2048.73,19.3394,551.278
1826,2044.87,19.2449,568.045
1827,2054.57,18.571,536.467
1828,2035.26,18.6534,511.85
1829,2056.88,19.2625,538.486
1830,2050.18,17.6747,490.345
1831,2048.55,18.5998,524.124
1832,2038.95,17.577,569.868
1833,2052.96,19.8133,564.356
1834,2052.95,19.4503,613.921
1835,2040.66,20.002,562.403
1836,2042.6,18.3087,540.137
1837,2045.41,19.0607,546.663
1838,2044.28,17.2241,471.341
1839,2050.29,18.0544,511.813
1840,2053.38,17.8943,510.597
1841,2049.52,19.4227,577.088
1842,2051.39,17.3897,499.949
1843,2036.27,19.2759,565.455
1844,2037.86,17.6772,489.263
1845,2049.7,20.2202,575.1
1846,2032.49,17.4878,461.753
1847,2050.11,19.5303,543.398
1848,2059.39,17.4692,493.278
1849,2047.35,18.6306,550.672
1850,2061.38,17.3111,506.519
1851,2033.93,19.7274,569.329
1852,2046.31,18.2108,509.933
1853,2055.17,18.7605,550.797
1854,2053.91,17.6622,488.655
1855,2037.57,19.9332,552.101
1856,2055,20.0446,584.408
1857,2034.72,18.7847,545.669
1858,2048.48,20.8778,597.515
1859,2043.24,18.9727,573.629
1860,2063.39,20.5648,583.905
1861,2053.35,19.6403,562.353
1862,2059.62,19.7744,572.268
1863,2052.39,19.2102,541.873
1864,2042.77,21.0255,601.941
1865,2051.67,19.6936,617.536
1866,2043.32,19.6778,587.836
1867,2035.34,19.5283,569.505
1868,2059.96,19.6402,566.828
1869,2038.08,19.2891,563.353
1870,2041.72,19.9964,582.943
1871,2056.9,19.4219,576.381
1872,2029.3,17.8567,530.335
1873,2060.81,16.8179,507.266
1874,2057.23,17.6126,521.918
1875,2035.48,16.5443,486.496
1876,2054.09,17.8355,513.861
1877,2057.19,16.4324,467.956
1878,2049.57,18.0786,527.283
1879,2053.65,15.3312,441.06
1880,2055.88,18.69,558.119
1881,2052.95,16.4826,481.328
1882,2046.48,19.5658,583.86
1883,2049.18,16.4128,488.586
1884,2038.99,18.8414,559.463
1885,2050.21,15.3461,442.71
1886,2063.46,19.8281,565.15
1887,2047.59,16.5032,472.723
1888,2044.24,18.2473,540.505
1889,2033,19.9889,575.927
1890,2057.09,18.5631,545.58
1891,2031.78,19.6773,574.715
1892,2036.86,18.124,514.948
1893,2032.34,19.2127,556.081
1894,2039.27,19.3339,542.491
1895,2050.95,19.8621,563.495
1896,2043.76,20.3455,574.2
1897,2055.64,19.4164,569.337
1898,2062.69,21.0809,591.533
1899,2054.13,19.8702,585.177
1900,2054.21,19.0476,561.502
1901,2060.41,19.802,566.669
1902,2048.5,20.3642,563.411
1903,2050.93,19.4016,562.017
1904,2038.65,20.3134,577.496
1905,2045.35,18.616,537.812
1906,2052.44,21.2772,596.902
1907,2037.45,18.2931,522.822
1908,2030.01,20.0906,568.007
1909,2047.85,18.4388,531.944
1910,2048.03,20.2213,563.295
1911,2036.92,17.5521,505.837
1912,2032.07,20.0964,560.576
1913,2038.56,17.5389,511.549
1914,2028.35,20.2655,576.576
1915,2053.04,17.8571,527.18
1916,2039.96,21.1953,576.681
1917,2054.47,17.8435,511.882
1918,2047.74,20.9017,578.661
1919,2053.23,17.8503,511.145
1920,2035.46,18.8353,536.074
1921,2044.24,18.2194,531.235
1922,2041.46,18.9023,522.166
1923,2035.25,18.5015,527.772
1924,2055.82,18.8152,542.814
1925,2058.36,18.0279,489.518
1926,2042.43,17.7943,441.778
1927,2050.82,19.3847,461.543
1928,2029.31,17.0881,520.106
1929,2050.44,19.0472,537.763
1930,2075.93,18.7993,548.942
1931,2050.31,18.4768,535.738
1932,2045.23,19.0238,535.093
1933,2048.4,19.8392,514.543
1934,2053.66,18.1375,487.665
1935,2049.45,18.2023,488.771
1936,2048.49,15.496,478.873
1937,2050.45,15.9769,471.058
1938,2043.46,17.3717,517.648
1939,2047.87,16.5897,501.99
1940,2051.46,17.6517,497.119
1941,2040.9,18.2886,511.368
1942,2039.74,16.7747,443.96
1943,2060.34,15.7423,433.472
1944,2039.88,18.8297,606.237
1945,2046.73,16.6621,507.198
1946,2028.58,18.4336,592.923
1947,2060.37,18.5046,537.685
1948,2036.72,17.9807,546.975
1949,2055.45,16.5896,457.342
1950,2040.01,17.4512,493.681
1951,2065.45,16.1571,480.654
1952,2047.72,17.2207,562.732
1953,2040.84,22.3778,638.177
1954,2048.15,16.9685,527.493
1955,2045.03,22.063,631.986
1956,2043.56,15.9822,461.516
1957,2053.2,21.3706,599.893
1958,2030.54,16.4204,453.146
1959,2059.61,21.0314,587.292
1960,2035.97,17.2229,513.211
1961,2045.77,20.9591,624.808
1962,2056.39,17.673,533.127
1963,2056.67,22.59,658.504
1964,2039.08,17.4033,506.124
1965,2043.43,21.6539,615.988
1966,2062.59,16.5737,455.776
1967,2044.07,22.1336,632.624
1968,2040.81,17.2504,520.408
1969,2058.06,18.5823,527.07
1970,2042.94,16.4137,492.114
1971,2053.73,17.9334,509.282
1972,2046.68,17.1856,492.436
1973,2044.74,17.1377,485.95
1974,2054.36,17.2698,485.705
1975,2031.48,18.0737,487.937
1976,2032.69,18.0227,540.202
1977,2052.71,18.5033,514.419
1978,2040.76,18.4576,536.243
1979,2045.41,18.4359,509.747
1980,2043.88,17.8525,520.763
1981,2037.27,17.8553,480.828
1982,2031.7,18.3037,519.552
1983,2042.14,18.0813,499.621
1984,2051.12,18.2352,537.419
1985,2038.7,18.2837,533.405
1986,2037.96,18.6645,541.227
1987,2029.24,18.5606,537.106
1988,2032.16,18.4787,523.498
1989,2049.81,17.8318,508.387
1990,2044.55,18.5699,518.202
1991,2037.13,19.1519,534.633
1992,2034.47,18.6681,530.202
1993,2033.96,18.628,552.7
1994,2047.21,17.9724,525.376
1995,2030.33,18.66,554.985
1996,2025.85,17.9709,519.062
1997,2055.54,18.7923,528.025
1998,2049.63,18.6302,524.287
1999,2037.44,18.1985,513.437
2000,2052.51,16.0869,478.594
2001,2056.67,20.5335,582.281
2002,2052.83,16.3073,481.475
2003,2031.65,20.5354,584.028
2004,2041.04,15.9942,466.361
2005,2055.34,19.9968,563.689
2006,2043.92,15.81,466.725
2007,2047.22,20.6968,568.702
2008,2046.03,17.1148,497.449
2009,2062.31,19.3265,598.53
2010,2043.05,17.1348,504.626
2011,2065.23,19.2233,576.262
2012,2047.84,17.2271,490.132
2013,2047.99,20.429,580.718
2014,2052.22,17.5147,501.768
2015,2054.63,18.9363,565.286
2016,2047.74,18.6354,552.755
2017,2053.98,19.6621,599.816
2018,2037.03,18.0277,544.506
2019,2046.01,18.3943,529.203
2020,2053.09,17.4033,527.999
2021,2060.14,19.7215,568.093
2022,2037.58,17.659,525.206
2023,2045.64,17.8457,507.81
2024,2041.15,17.6192,532.603
2025,2065.79,18.6865,536.679
2026,2039.09,17.8443,544.042
2027,2042.8,18.2705,523.934
2028,2044.58,17.7301,524.119
2029,2041.8,18.8151,536.061
2030,2042.84,17.599,514.316
2031,2052.13,18.3282,511.345
2032,2044.96,18.7412,538.198
2033,2038.46,19.451,612.496
2034,2051.57,17.1616,507.628
2035,2035.51,19.2892,580.607
2036,2031.47,17.186,503.152
2037,2054.81,19.3293,561.217
2038,2051.52,17.6628,514.556
2039,2049.42,18.6548,544.047
2040,2047.05,19.015,538.775
2041,2046.93,18.1467,537.391
2042,2038.14,18.4984,534.632
2043,2041.69,18.3908,541.505
2044,2053.54,17.1165,507.695
2045,2057.21,18.9039,547.249
2046,2043.95,17.2315,488.236
2047,2049.07,18.4023,535.063
2048,2044.59,17.9465,498.343
2049,0,-1,-1
2050,2040.96,16.7623,439.132
2051,0,-1,-1
2052,2065.23,16.6265,436.507
2053,0,-1,-1
2054,2048.68,16.69,395.835
2055,0,-1,-1
2056,2040.17,18.8179,522.013
2057,0,-1,-1
2058,2045.28,17.9335,497.925
2059,0,-1,-1
2060,2044.94,16.9319,471.296
2061,0,-1,-1
2062,2039.85,17.5109,479.705
2063,0,-1,-1
2064,2052.14,17.6401,497.894
2065,0,-1,-1
2066,2033.93,18.5175,506.019
2067,0,-1,-1
2068,2045.4,25.9515,939.932
2069,0,-1,-1
2070,2043.29,18.1912,494.133
2071,0,-1,-1
2072,2042.83,15.7886,438.027
2073,0,-1,-1
2074,2047.91,15.9917,447.279
2075,0,-1,-1
2076,2053.93,16.3766,440.497
2077,0,-1,-1
2078,2049.09,16.7547,457.557
2079,0,-1,-1
2080,2045.26,17.9389,506.024
2081,0,-1,-1
2082,2060.06,17.1937,491.882
2083,0,-1,-1
2084,2049.89,17.6417,488.049
2085,0,-1,-1
2086,2048.21,18.4855,512.719
2087,0,-1,-1
2088,2053.39,18.2273,505.784
2089,0,-1,-1
2090,2053.4,18.3043,511.596
2091,0,-1,-1
2092,2052.77,17.9266,493.662
2093,0,-1,-1
2094,2046.4,17.5202,498.247
2095,0,-1,-1
2096,2045.51,18.9747,539.549
2097,0,-1,-1
2098,2036.76,19.7076,539.801
2099,0,-1,-1
2100,2052.27,20.4065,554.657
2101,0,-1,-1
2102,2050.36,18.9163,528.529
2103,0,-1,-1
2104,2044.21,18.5042,521.747
2105,0,-1,-1
2106,2030.97,17.1466,486.296
2107,0,-1,-1
2108,2034.1,17.8501,490.366
2109,0,-1,-1
2110,2040.16,18.2002,508.799
2111,0,-1,-1
2112,2053.15,18.691,498.359
2113,0,-1,-1
2114,2051.44,17.9664,484.769
2115,0,-1,-1
2116,2043.18,17.3122,466.792
2117,0,-1,-1
2118,2038.28,18.7805,477.14
2119,0,-1,-1
2120,2036.98,18.0398,495.084
2121,0,-1,-1
2122,2048.98,17.772,478.055
2123,0,-1,-1
2124,2055.25,17.0295,464.073
2125,0,-1,-1
2126,2030.58,18.0771,470.559
2127,0,-1,-1
2128,2041.8,18.4559,527.465
2129,0,-1,-1
2130,2051.44,18.3281,523.214
2131,0,-1,-1
2132,2038.41,19.4806,540.558
2133,0,-1,-1
2134,2055.84,18.9829,524.317
2135,0,-1,-1
2136,2057.84,17.0457,483.927
2137,0,-1,-1
2138,2060.2,16.5281,471.832
2139,0,-1,-1
2140,2047.29,15.9626,455.07
2141,0,-1,-1
2142,2054.04,16.6702,472.934
2143,0,-1,-1
2144,2037.19,15.3253,439.435
2145,0,-1,-1
2146,2039.77,15.0198,430.36
2147,0,-1,-1
2148,2057.96,15.2232,426.037
2149,0,-1,-1
2150,2043.25,15.4401,432.432
2151,0,-1,-1
2152,2062.24,18.3177,512.736
2153,0,-1,-1
2154,2063.29,17.6579,500.873
2155,0,-1,-1
2156,2045.89,17.8383,496.338
2157,0,-1,-1
2158,2053.69,16.8411,477.149
2159,0,-1,-1
2160,2047.25,17.9411,501.043
2161,0,-1,-1
2162,2047.05,18.512,515.143
2163,0,-1,-1
2164,2040.36,18.2407,509.087
2165,0,-1,-1
2166,2053.67,17.9784,497.288
2167,0,-1,-1
2168,2045.62,17.8628,489.951
2169,0,-1,-1
2170,2036.6,15.8173,463.821
2171,0,-1,-1
2172,2038.48,18.31,503.105
2173,0,-1,-1
2174,2041.25,17.467,492.255
2175,0,-1,-1
2176,2034.39,16.6819,462.076
2177,0,-1,-1
2178,2052.18,15.5635,437.979
2179,0,-1,-1
2180,2058.12,14.8967,387.313
2181,0,-1,-1
2182,2044.65,15.7951,399.934
2183,0,-1,-1
2184,2051.88,15.2082,438.296
2185,0,-1,-1
2186,2044.32,14.3032,424.501
2187,0,-1,-1
2188,2055.16,14.8474,396.074
2189,0,-1,-1
2190,2048.03,14.1939,372.676
2191,0,-1,-1
2192,2053.31,16.7857,481.908
2193,0,-1,-1
2194,2053.97,16.3687,475.082
2195,0,-1,-1
2196,2046.45,16.1641,439.553
2197,0,-1,-1
2198,2049.54,15.9911,430.221
2199,0,-1,-1
2200,2042.24,17.193,507.555
2201,0,-1,-1
2202,2042.71,18.085,520.22
2203,0,-1,-1
2204,2064.8,17.2963,510.421
2205,0,-1,-1
2206,2049.11,18.701,527.684
2207,0,-1,-1
2208,2037.87,17.6916,512.236
2209,0,-1,-1
2210,2057.57,17.1535,506.57
2211,0,-1,-1
2212,2048.08,17.1782,468.458
2213,0,-1,-1
2214,2043.87,16.4574,425.657
2215,0,-1,-1
2216,2049.85,18.4943,539.872
2217,0,-1,-1
2218,2020.35,17.9631,534.471
2219,0,-1,-1
2220,2051.25,17.3308,493.49
2221,0,-1,-1
2222,2054.09,18.8328,548.753
2223,0,-1,-1
2224,2042.05,16.9812,482.617
2225,0,-1,-1
2226,2040.53,16.932,486.071
2227,0,-1,-1
2228,2046.1,15.9222,436.071
2229,0,-1,-1
2230,2048.55,16.6767,470.893
2231,0,-1,-1
2232,2054.85,15.8052,458.143
2233,0,-1,-1
2234,2048.39,16.1918,467.472
2235,0,-1,-1
2236,2037.72,15.8482,443.257
2237,0,-1,-1
2238,2046.91,16.0767,448.418
2239,0,-1,-1
2240,2042.22,18.5349,527.964
2241,0,-1,-1
2242,2032.65,19.3953,551.515
2243,0,-1,-1
2244,2044.32,18.8406,528.038
2245,0,-1,-1
2246,2050.52,-1,-1
2247,0,-1,-1
2248,2050.1,17.9615,513.296
2249,0,-1,-1
2250,2052.29,18.6089,530.538
2251,0,-1,-1
2252,2054.89,17.6796,512.036
2253,0,-1,-1
2254,2056.23,18.2041,515.08
2255,0,-1,-1
2256,2048.86,16.3669,473.078
2257,0,-1,-1
2258,2041.79,18.2649,507.386
2259,0,-1,-1
2260,2036,17.4381,494.49
2261,0,-1,-1
2262,2032.24,17.5233,494.37
2263,0,-1,-1
2264,2059.01,19.8476,550.388
2265,0,-1,-1
2266,2039,19.9364,552.728
2267,0,-1,-1
2268,2034.06,20.2575,558.642
2269,0,-1,-1
2270,2045.45,19.6126,548.369
2271,0,-1,-1
2272,2049.46,17.9093,498.179
2273,0,-1,-1
2274,2054.32,16.3635,475.409
2275,0,-1,-1
2276,2045.74,16.4438,477.328
2277,0,-1,-1
2278,2057.61,17.3199,482.698
2279,0,-1,-1
2280,2044.59,18.6221,525.842
2281,0,-1,-1
2282,2036.31,17.6067,516.217
2283,0,-1,-1
2284,2026.09,18.5737,522.603
2285,0,-1,-1
2286,2044.46,17.7928,510.168
2287,0,-1,-1
2288,2050.47,17.8563,500.205
2289,0,-1,-1
2290,2051.82,17.2194,484.309
2291,0,-1,-1
2292,2047.06,18.1318,496.886
2293,0,-1,-1
2294,2049.3,16.9887,487.198
2295,0,-1,-1
2296,2034.11,15.7918,451.148
2297,0,-1,-1
2298,2043.37,15.0146,431.495
2299,0,-1,-1
2300,2052.41,15.317,429.582
2301,0,-1,-1
2302,2059.42,16.0763,449.305
2303,0,-1,-1
