Channel	ROC	FEB	FEBchannel
752	1	3	7
754	1	3	6
756	1	3	5
758	1	3	4
760	1	3	3
762	1	3	2
764	1	3	1
766	1	3	0
768	1	5	63
770	1	5	62
772	1	5	61
774	1	5	60
776	1	5	59
778	1	5	58
780	1	5	57
782	1	5	56
784	1	5	55
786	1	5	54
788	1	5	53
790	1	5	52
792	1	5	51
794	1	5	50
796	1	5	49
798	1	5	48
800	1	5	47
802	1	5	46
804	1	5	45
806	1	5	44
808	1	5	43
810	1	5	42
812	1	5	41
814	1	5	40
816	1	5	39
818	1	5	38
820	1	5	37
822	1	5	36
824	1	5	35
826	1	5	34
828	1	5	33
830	1	5	32
832	1	5	31
834	1	5	30
836	1	5	29
838	1	5	28
840	1	5	27
842	1	5	26
844	1	5	25
846	1	5	24
848	1	5	23
850	1	5	22
852	1	5	21
854	1	5	20
856	1	5	19
858	1	5	18
860	1	5	17
862	1	5	16
864	1	5	15
866	1	5	14
868	1	5	13
870	1	5	12
872	1	5	11
874	1	5	10
876	1	5	9
878	1	5	8
880	1	5	7
882	1	5	6
884	1	5	5
886	1	5	4
888	1	5	3
890	1	5	2
892	1	5	1
894	1	5	0
896	1	7	63
898	1	7	62
900	1	7	61
902	1	7	60
904	1	7	59
906	1	7	58
908	1	7	57
910	1	7	56
912	1	7	55
914	1	7	54
916	1	7	53
918	1	7	52
920	1	7	51
922	1	7	50
924	1	7	49
926	1	7	48
928	1	7	47
930	1	7	46
932	1	7	45
934	1	7	44
936	1	7	43
938	1	7	42
940	1	7	41
942	1	7	40
944	1	7	39
946	1	7	38
948	1	7	37
950	1	7	36
952	1	7	35
954	1	7	34
956	1	7	33
958	1	7	32
960	1	7	31
962	1	7	30
964	1	7	29
966	1	7	28
968	1	7	27
970	1	7	26
972	1	7	25
974	1	7	24
976	1	7	23
978	1	7	22
980	1	7	21
982	1	7	20
984	1	7	19
986	1	7	18
988	1	7	17
990	1	7	16
992	1	7	15
994	1	7	14
996	1	7	13
998	1	7	12
1000	1	7	11
1002	1	7	10
1004	1	7	9
1006	1	7	8
1008	1	7	7
1010	1	7	6
1012	1	7	5
1014	1	7	4
1016	1	7	3
1018	1	7	2
1020	1	7	1
1022	1	7	0
