TABLE CRVSiPM
#channel,pedestal,calibPulseHeight,calibPulseArea
881,2029.14,11.9424,360.841
882,2048.36,11.4026,337.599
883,2044.16,12.6039,369.901
884,2056.83,13.0207,375.949
885,2048.71,12.6254,353.682
886,2050.08,12.9452,361.884
887,2050.51,12.3216,366.016
888,2043.21,11.8057,340.02
889,2037.31,12.9496,379.028
890,2047.3,12.574,359.518
891,2034.78,12.9212,377.722
892,2035.1,12.074,340.236
893,2050.52,12.4191,364.957
894,2031.08,11.6796,331.852
895,2040.41,12.4274,369.22
896,2040.06,12.3416,346.152
897,2052.74,13.8374,391.591
898,2033.71,12.6638,341.93
899,2030.86,14.1323,373.593
900,2024.15,14.6178,392.19
901,2042.39,14.8977,399.415
902,2037.79,13.2692,330.085
903,2053.66,15.404,362.64
904,2041.77,-1,338.035
905,2055.47,13.1735,374.246
906,2039.27,-1,-1
907,2042.82,13.5607,389.118
908,2035.98,-1,349.533
909,2054.92,13.8825,380.524
910,2042.2,-1,-1
911,2038.96,13.6185,363.637
912,2045.75,12.1847,352.194
913,2037.36,13.4089,385.655
914,2041.78,12.9621,366.731
915,2042.75,13.2158,385.119
916,2040.61,13.8122,365.959
917,2048.5,13.2691,367.959
918,2053.66,13.1586,355.055
919,2038.27,13.3922,375.313
920,2052.62,12.8106,365.987
921,2039.72,12.0171,358.619
922,2052.94,13.1421,365.116
923,2031.76,11.9964,352.315
924,2070.07,12.8191,339.449
925,2042.22,12.3335,355.405
926,2061.39,13.969,370.577
927,2033.81,12.941,367.48
928,2053.02,13.4401,367.406
929,2033.81,13.3057,381.453
930,2047.3,13.0217,359.964
931,2043.59,12.5538,376.659
932,2042.14,14.2724,382.011
933,2050.24,13.9171,382.624
934,2041.19,14.1597,375.4
935,2045.64,13.8901,347.587
936,2047.35,13.7533,413.358
937,2047.21,12.5712,363.217
938,2050.5,12.6257,387.77
939,2036.65,11.8222,344.764
940,2036.46,12.9213,352.171
941,2016.41,13.7985,388.154
942,2043.17,13.3924,364.94
943,2039.44,13.2095,369.702
944,2053.07,12.8138,370.157
945,2047.66,13.6479,403.672
946,2050.3,13.7273,394.86
947,2042.04,13.7892,398.431
948,2031.37,13.4047,364.999
949,2055.82,13.9353,391.795
950,2045.74,14.0299,382.512
951,2049.83,14.7791,405.853
952,2062.71,10.3952,306.027
953,2054.89,12.9586,380.071
954,2043.8,-1,-1
955,2044.26,13.5156,395.837
956,2052.62,12.6927,348.983
957,2035.25,14.4422,410.473
958,2029.29,13.0281,367.155
959,2047.87,14.2924,398.542
960,2059.16,11.8372,344.157
961,2037.54,14.0995,409.465
962,2046.92,11.6228,335.858
963,2044.37,12.9249,382.952
964,2036.67,13.3151,366.342
965,2036.15,13.3861,388.094
966,2050.6,12.2592,344.329
967,2047.02,14.5894,422.097
968,2023.58,11.6146,336.02
969,2047.81,11.3954,335.582
970,2041.95,12.1871,351.84
971,2041.66,13.6909,406.942
972,2032.58,10.9864,307.761
973,2064.69,13.4149,388.696
974,2062.04,11.9315,328.765
975,2037.2,13.7919,397.225
976,2047.42,12.8686,373.655
977,2046.13,12.4885,361.503
978,2026.79,-1,326.896
979,2036.14,11.9185,350.492
980,2036.29,13.7419,380.766
981,2048.76,12.2375,351.695
982,2054.92,14.33,392.905
983,2044.49,11.9679,343.722
984,2045.93,13.3274,372.367
985,2037.75,12.2342,363.686
986,2043.27,12.7157,370.476
987,2045.53,12.4369,357.258
988,2056.1,13.6948,382.442
989,2043.76,12.4959,359.437
990,2041.07,13.3016,372.952
991,2038.57,13.3576,382.159
992,2051.16,11.9426,343.701
993,2032.19,11.523,326.128
994,2036.4,12.362,348.124
995,2046.34,11.5529,325.774
996,2045.18,12.1076,340.927
997,2035.51,12.058,345.804
998,2041.01,11.8086,326.09
999,2055.23,11.8263,337.273
1000,2059.95,12.2022,340.513
1001,2032.61,12.8911,370.222
1002,2054.4,12.022,342.538
1003,2049.43,11.3448,317.607
1004,2061.24,12.2177,342.861
1005,2036.03,12.7167,357.077
1006,2045.17,11.9245,341.086
1007,2051.38,12.6885,350.226
1008,2055.79,12.3438,352.522
1009,2045.63,13.7314,390.469
1010,2043.6,12.3166,355.172
1011,2046.84,13.6189,393.445
1012,2039.92,12.8814,362.811
1013,2036.25,14.0599,393.768
1014,2056.45,11.9778,332.345
1015,2046.3,12.7825,348.989
1016,2044.74,12.7249,354.086
1017,2057.94,12.9585,379.344
1018,2045.65,13.8397,391.785
1019,2050.83,13.6283,398.142
1020,2034.13,12.8514,357.879
1021,2046.06,14.0862,403.194
1022,2043.29,13.0735,368.79
1023,2048.32,14.9571,408.636
1024,0,-1,-1
1025,2046.72,11.7824,318.836
1026,0,-1,-1
1027,2042.59,13.2634,334.602
1028,0,-1,-1
1029,2050.14,12.4214,316.82
1030,0,-1,-1
1031,2044.08,13.0455,318.529
1032,0,-1,-1
1033,2050.51,11.8672,307.889
1034,0,-1,-1
1035,2051.86,12.6618,342.996
1036,0,-1,-1
1037,2033.92,13.0858,328.477
1038,0,-1,-1
1039,2050.22,12.5758,308.152
1040,0,-1,-1
1041,2032.9,12.8418,357.529
1042,0,-1,-1
1043,2045.46,14.0807,370.955
1044,0,-1,-1
1045,2048.08,13.5684,340.846
1046,0,-1,-1
1047,2039.64,13.0163,311.421
1048,0,-1,-1
1049,2015.4,13.9873,378.886
1050,0,-1,-1
1051,2051.44,13.4681,370.284
1052,0,-1,-1
1053,2035.3,12.5697,351.746
1054,0,-1,-1
1055,2037.57,13.1478,346.359
1056,0,-1,-1
1057,2032.6,13.4571,368.882
1058,0,-1,-1
1059,2035.71,13.2888,369.058
1060,0,-1,-1
1061,2044.08,13.6478,367.827
1062,0,-1,-1
1063,2032.66,14.5261,369.856
1064,0,-1,-1
1065,2026.74,-1,-1
1066,0,-1,-1
1067,2043.79,-1,-1
1068,0,-1,-1
1069,2035.75,-1,-1
1070,0,-1,-1
1071,2042.73,-1,-1
1072,0,-1,-1
1073,2042.13,14.3407,385.526
1074,0,-1,-1
1075,2035.44,13.8045,365.12
1076,0,-1,-1
1077,2041.49,13.5303,353.3
1078,0,-1,-1
1079,2035.99,14.2226,341.877
1080,0,-1,-1
1081,2033.47,10.6334,307.052
1082,0,-1,-1
1083,2048.36,11.3404,348.403
1084,0,-1,-1
1085,2033.2,13.4663,383.798
1086,0,-1,-1
1087,2045.18,12.6823,339.042
1088,0,-1,-1
1089,2020.03,13.5649,351.425
1090,0,-1,-1
1091,2038.12,13.8169,360.024
1092,0,-1,-1
1093,2049.12,13.5022,355.138
1094,0,-1,-1
1095,2036.47,12.3448,306.179
1096,0,-1,-1
1097,2034.12,14.3109,375.623
1098,0,-1,-1
1099,2048.72,13.4136,360.722
1100,0,-1,-1
1101,2049.2,13.2785,358.92
1102,0,-1,-1
1103,2061.5,15.0429,390.676
1104,0,-1,-1
1105,2048.34,-1,364.287
1106,0,-1,-1
1107,2050.35,-1,-1
1108,0,-1,-1
1109,2025.7,12.9995,378.885
1110,0,-1,-1
1111,2025.81,-1,348.578
1112,0,-1,-1
1113,2036.75,-1,309.538
1114,0,-1,-1
1115,2032.82,-1,371.543
1116,0,-1,-1
1117,2042.34,-1,327.375
1118,0,-1,-1
1119,2036.06,-1,-1
1120,0,-1,-1
1121,2035.43,12.7814,348.1
1122,0,-1,-1
1123,2051.92,12.082,339.442
1124,0,-1,-1
1125,2024.86,14.4408,380.407
1126,0,-1,-1
1127,2061.35,12.2499,337.484
1128,0,-1,-1
1129,2046.75,13.4665,363.793
1130,0,-1,-1
1131,2037.32,13.7504,365.532
1132,0,-1,-1
1133,2036.37,13.8502,358.346
1134,0,-1,-1
1135,2044,14.2186,374.518
1136,0,-1,-1
1137,2041.19,13.6664,385.311
1138,0,-1,-1
1139,2042.67,11.5878,356.492
1140,0,-1,-1
1141,2044.49,12.4956,329.167
1142,0,-1,-1
1143,2034.85,13.3209,357.805
1144,0,-1,-1
1145,2044.96,12.908,348.013
1146,0,-1,-1
1147,2038.58,13.5067,388.683
1148,0,-1,-1
1149,2032.89,13.7171,370.021
1150,0,-1,-1
1151,2039.43,13.5812,370.532
1152,0,-1,-1
1153,2024.88,11.5146,323.908
1154,0,-1,-1
1155,2045.13,12.0796,307.383
1156,0,-1,-1
1157,2039.58,13.9099,338.514
1158,0,-1,-1
1159,2048.14,14.1156,341.383
1160,0,-1,-1
1161,2051.05,-1,-1
1162,0,-1,-1
1163,2048.97,11.6488,322.101
1164,0,-1,-1
1165,2060.7,12.2945,309.675
1166,0,-1,-1
1167,2034.43,12.8566,319.163
1168,0,-1,-1
1169,2030.71,12.8286,351.402
1170,0,-1,-1
1171,2038.37,11.8775,345.574
1172,0,-1,-1
1173,2033.38,12.4823,328.732
1174,0,-1,-1
1175,2039.77,13.9514,368.637
1176,0,-1,-1
1177,2043.36,11.4965,325.034
1178,0,-1,-1
1179,2036.82,13.125,354.972
1180,0,-1,-1
1181,2036.79,13.3902,352.71
1182,0,-1,-1
1183,2033.14,13.1607,342.638
1184,0,-1,-1
1185,2051.13,12.8111,348.249
1186,0,-1,-1
1187,2048.62,13.4476,364.422
1188,0,-1,-1
1189,2036.02,13.3995,343.988
1190,0,-1,-1
1191,2058.16,14.5994,366.5
1192,0,-1,-1
1193,2050.7,12.3896,352.019
1194,0,-1,-1
1195,2044.8,11.7428,326.386
1196,0,-1,-1
1197,2042.37,14.5686,364.303
1198,0,-1,-1
1199,2041.16,14.8199,371.083
1200,0,-1,-1
1201,2036.25,13.6562,364.661
1202,0,-1,-1
1203,2046.31,12.2324,339.353
1204,0,-1,-1
1205,2040.97,12.2614,333.607
1206,0,-1,-1
1207,2037.32,13.3774,339.937
1208,0,-1,-1
1209,2047.53,13.4956,358.588
1210,0,-1,-1
1211,2054.38,11.8794,330.816
1212,0,-1,-1
1213,2038.64,13.304,352.748
1214,0,-1,-1
1215,2029.86,12.7277,359.165
1216,0,-1,-1
1217,2052.2,12.8796,343.857
1218,0,-1,-1
1219,2036.73,12.1075,329.212
1220,0,-1,-1
1221,2054.5,14.0241,366.473
1222,0,-1,-1
1223,2050.12,12.1842,309.428
1224,0,-1,-1
1225,2042.42,13.3984,358.19
1226,0,-1,-1
1227,2030.17,12.8786,353.461
1228,0,-1,-1
1229,2026.98,13.6295,366.984
1230,0,-1,-1
1231,2047.44,13.1501,346.5
1232,0,-1,-1
1233,2028.55,11.753,327.015
1234,0,-1,-1
1235,2037.48,10.1761,298.807
1236,0,-1,-1
1237,2041.38,11.3523,333.791
1238,0,-1,-1
1239,2035.48,12.7857,341.347
1240,0,-1,-1
1241,2031.38,-1,520.332
1242,0,-1,-1
1243,2031.08,11.7804,341.064
1244,0,-1,-1
1245,2065,12.7122,340.119
1246,0,-1,-1
1247,2040.96,12.0002,325.102
1248,0,-1,-1
1249,2039.48,12.3724,347.863
1250,0,-1,-1
1251,2055.74,12.502,358.12
1252,0,-1,-1
1253,2055.66,12.7505,344.77
1254,0,-1,-1
1255,2037.95,13.5323,363.614
1256,0,-1,-1
1257,2054.69,13.1775,355.393
1258,0,-1,-1
1259,2028.28,12.762,339.389
1260,0,-1,-1
1261,2050.04,13.719,362.335
1262,0,-1,-1
1263,2051.64,14.2171,359.623
1264,0,-1,-1
1265,2053.9,11.7789,328.59
1266,0,-1,-1
1267,2043.12,11.3848,310.934
1268,0,-1,-1
1269,2052.21,13.5126,357.667
1270,0,-1,-1
1271,2052.38,13.5791,366.339
1272,0,-1,-1
1273,2036.79,12.9869,350.315
1274,0,-1,-1
1275,2058.12,13.2416,349.75
1276,0,-1,-1
1277,2038.17,13.4676,343.627
1278,0,-1,-1
1279,2032.89,14.5031,376.068
1280,0,-1,-1
1281,2030.25,11.7755,328.588
1282,0,-1,-1
1283,2039.5,12.4849,351.245
1284,0,-1,-1
1285,2051.79,13.6468,370.061
1286,0,-1,-1
1287,2048.17,12.363,336.235
1288,0,-1,-1
1289,2048.88,12.7444,352.191
1290,0,-1,-1
1291,2046.36,12.821,353.066
1292,0,-1,-1
1293,2036.92,12.4272,343.973
1294,0,-1,-1
1295,2048.92,12.7446,340.074
1296,0,-1,-1
1297,2066.2,13.3946,365.844
1298,0,-1,-1
1299,2046.01,13.696,369.713
1300,0,-1,-1
1301,2038.83,14.1263,384.589
1302,0,-1,-1
1303,2045.62,13.4278,360.705
1304,0,-1,-1
1305,2046.2,13.5311,361.236
1306,0,-1,-1
1307,2046,13.1571,359.363
1308,0,-1,-1
1309,2026.35,13.8304,370.827
1310,0,-1,-1
1311,2035.91,14.9522,389.925
1312,0,-1,-1
1313,2036.31,12.3544,331.866
1314,0,-1,-1
1315,2065.19,12.856,345.49
1316,0,-1,-1
1317,2055.08,12.0412,324.245
1318,0,-1,-1
1319,2062.12,12.5559,333.669
1320,0,-1,-1
1321,2063.4,11.562,316.515
1322,0,-1,-1
1323,2043.87,11.9214,321.758
1324,0,-1,-1
1325,2045.23,12.5445,336.97
1326,0,-1,-1
1327,2045.3,14.2602,383.463
1328,0,-1,-1
1329,2048.37,13.6869,374.566
1330,0,-1,-1
1331,2037.76,13.8917,382.627
1332,0,-1,-1
1333,2043.49,12.1634,320.167
1334,0,-1,-1
1335,2050.95,14.629,393.259
1336,0,-1,-1
1337,2046.09,15.2412,385.482
1338,0,-1,-1
1339,2065.62,12.6909,337.399
1340,0,-1,-1
1341,2040.81,14.8575,371.774
1342,0,-1,-1
1343,2045.69,15.6095,409.561
1344,0,-1,-1
1345,2030.08,12.3755,342.865
1346,0,-1,-1
1347,2044.25,12.461,346.13
1348,0,-1,-1
1349,2042.64,14.2199,379.324
1350,0,-1,-1
1351,2046.57,13.4751,364.806
1352,0,-1,-1
1353,2044.97,12.4938,330.494
1354,0,-1,-1
1355,2049.96,12.2831,329.902
1356,0,-1,-1
1357,2056.19,11.3719,324.806
1358,0,-1,-1
1359,2042.83,12.2543,357.591
1360,0,-1,-1
1361,2038.2,14.1435,361.05
1362,0,-1,-1
1363,2038.77,13.7869,364.42
1364,0,-1,-1
1365,2043.33,13.048,366.65
1366,0,-1,-1
1367,2038.44,12.2486,357.253
1368,0,-1,-1
1369,2046.2,12.5603,331.765
1370,0,-1,-1
1371,2042.09,12.5458,339.078
1372,0,-1,-1
1373,2047.11,12.3146,342.475
1374,0,-1,-1
1375,2051.79,12.9806,364.484
1376,0,-1,-1
1377,2041.78,10.9431,307.36
1378,0,-1,-1
1379,2055.07,10.7006,296.115
1380,0,-1,-1
1381,2050.24,10.6073,328.665
1382,0,-1,-1
1383,2037.64,-1,-1
1384,0,-1,-1
1385,2053.95,12.7313,346.563
1386,0,-1,-1
1387,2048.58,13.7735,364.753
1388,0,-1,-1
1389,2053.61,12.9144,360.517
1390,0,-1,-1
1391,2039.98,13.0771,371.683
1392,0,-1,-1
1393,2043.78,12.3118,314.773
1394,0,-1,-1
1395,2048.71,12.721,327.286
1396,0,-1,-1
1397,2060.09,13.1352,360.358
1398,0,-1,-1
1399,2046.67,12.9232,359.836
1400,0,-1,-1
1401,2060.71,13.0629,353.025
1402,0,-1,-1
1403,2051.26,14.1152,380.995
1404,0,-1,-1
1405,2046.58,12.3268,351.374
1406,0,-1,-1
1407,2042.46,12.9088,389.536
1408,0,-1,-1
1409,2043.71,12.5706,316.889
1410,0,-1,-1
1411,2045.85,13.487,344.983
1412,0,-1,-1
1413,2040.7,11.9824,328.61
1414,0,-1,-1
1415,2058.65,12.6151,351.429
1416,0,-1,-1
1417,2046.08,12.9467,333.874
1418,0,-1,-1
1419,2056.67,13.3987,338.496
1420,0,-1,-1
1421,2039.32,13.3022,361.594
1422,0,-1,-1
1423,2031.03,12.8582,347.547
1424,0,-1,-1
1425,2039.67,11.899,304.774
1426,0,-1,-1
1427,2035.45,13.4508,348.865
1428,0,-1,-1
1429,2051.23,12.7056,352.512
1430,0,-1,-1
1431,2054.77,12.0848,331.797
1432,0,-1,-1
1433,2024.08,13.8787,343.377
1434,0,-1,-1
1435,2052.17,12.8405,331.423
1436,0,-1,-1
1437,2056.6,13.0547,354.165
1438,0,-1,-1
1439,2045.48,13.2864,368.059
1440,0,-1,-1
1441,2045.37,15.0989,375.127
1442,0,-1,-1
1443,2030.59,14.6099,374.029
1444,0,-1,-1
1445,2038.96,13.1811,366.749
1446,0,-1,-1
1447,2052.7,12.7683,388.207
1448,0,-1,-1
1449,2045.3,14.6187,363.59
1450,0,-1,-1
1451,2044.62,14.123,366.165
1452,0,-1,-1
1453,2040.71,13.8799,369.72
1454,0,-1,-1
1455,2052.98,13.836,374.23
1456,0,-1,-1
1457,2058.46,15.6424,367.778
1458,0,-1,-1
1459,2047.94,15.6668,379.68
1460,0,-1,-1
1461,2039.39,14.3846,373.109
1462,0,-1,-1
1463,2040.23,14.3549,389.009
1464,0,-1,-1
1465,2042.48,16.5056,367.726
1466,0,-1,-1
1467,2058.1,15.371,377.346
1468,0,-1,-1
1469,2044.23,15.7114,388.312
1470,0,-1,-1
1471,2044.93,14.5963,379.287
1472,0,-1,-1
1473,2045.07,12.9194,347.227
1474,0,-1,-1
1475,2059.38,12.0588,338.734
1476,0,-1,-1
1477,2060.29,13.7255,358.223
1478,0,-1,-1
1479,2033.6,12.7839,334.868
1480,0,-1,-1
1481,2047.71,13.3391,335.533
1482,0,-1,-1
1483,2049.88,14.3387,368.653
1484,0,-1,-1
1485,2057.47,14.4573,372.47
1486,0,-1,-1
1487,2035.54,12.873,334.586
1488,0,-1,-1
1489,2055.94,13.4344,347.312
1490,0,-1,-1
1491,2043.69,15.1532,392.803
1492,0,-1,-1
1493,2046.18,13.8111,385.022
1494,0,-1,-1
1495,2046.39,13.1634,355.681
1496,0,-1,-1
1497,2053.49,15.3762,389.622
1498,0,-1,-1
1499,2049.22,13.6101,350.336
1500,0,-1,-1
1501,2016.29,13.4592,355.615
1502,0,-1,-1
1503,2047.49,13.0525,346.133
1504,0,-1,-1
1505,2050.24,13.8383,355.921
1506,0,-1,-1
1507,2058.99,13.7548,361.875
1508,0,-1,-1
1509,2044.15,13.7057,358.908
1510,0,-1,-1
1511,2043.56,12.6559,335.365
1512,0,-1,-1
1513,2030.98,13.9356,354.072
1514,0,-1,-1
1515,2045.16,13.9131,365.914
1516,0,-1,-1
1517,2034.94,13.0848,354.721
1518,0,-1,-1
1519,2037.17,12.6669,347.882
1520,0,-1,-1
1521,2049.07,13.4629,347.977
1522,0,-1,-1
1523,2047.01,12.8364,338.881
1524,0,-1,-1
1525,2056.57,14.0557,366.11
1526,0,-1,-1
1527,2048.06,13.1402,355.571
1528,0,-1,-1
1529,2048.52,14.1921,377.731
1530,0,-1,-1
1531,2040.74,-1,381.493
1532,0,-1,-1
1533,2033.05,13.8939,434.592
1534,0,-1,-1
1535,2030.41,13.0375,415.655
1536,2037.55,12.3895,345.612
1537,2053.27,12.1198,397.699
1538,2058.85,13.0863,353.389
1539,2038.7,-1,372.915
1540,2039.98,14.7873,419.957
1541,2050.15,11.9979,354.453
1542,2033.29,14.5282,357.867
1543,2036.55,15.2729,391.705
1544,2047.17,12.0709,347.369
1545,2051.46,12.714,426.541
1546,2058.04,10.8757,344.456
1547,2043.95,-1,385.693
1548,2048.22,13.2036,355.979
1549,2042.94,13.4336,387.763
1550,2044.91,13.2102,367.639
1551,2041.04,13.1294,380.025
1552,2056.05,12.7414,366.513
1553,2025.33,-1,409.683
1554,2061.13,12.752,373.774
1555,2033.92,-1,403.796
1556,2044.59,13.8927,387.659
1557,2038.9,12.6007,393.168
1558,2052.06,15.2031,407.897
1559,2045.38,14.0219,404.59
1560,2033.25,13.461,392.528
1561,2064.76,10.6573,342.567
1562,2048.36,12.6907,370.463
1563,2047.32,12.9367,372.105
1564,2035.23,13.4964,360.191
1565,2040.51,13.4106,364.755
1566,2056.35,14.1073,386.628
1567,2056.08,12.412,346.586
1568,2050.55,12.0252,349.277
1569,2034.74,14.2074,399.19
1570,2041.88,12.777,374.008
1571,2057.77,13.4109,388.554
1572,2053.78,13.0094,366.721
1573,2052.7,12.7722,336.285
1574,2041.8,14.9008,420.001
1575,2053.14,15.9802,423.715
1576,2037.04,11.7474,350.935
1577,2035.49,13.1002,370.26
1578,2058.04,13.4379,382.771
1579,2047.87,12.7326,366.327
1580,2046.72,12.4519,341.148
1581,2047.98,13.3226,375.381
1582,2052.58,12.9569,372.045
1583,2060.19,13.962,399.758
1584,2032.43,13.8735,412.057
1585,2034.19,12.8426,371.619
1586,2033.2,12.7094,377.652
1587,2050.3,12.4821,355.235
1588,2045.74,12.6183,345.837
1589,2047.75,12.82,361.6
1590,2028.45,13.7206,392.62
1591,2046.15,13.2832,366.988
1592,2048.73,12.9872,373.77
1593,2047.96,13.7529,375.759
1594,2053.09,12.6354,379.938
1595,2041.48,12.8462,363.975
1596,2046.01,13.956,384.05
1597,2067.22,13.6512,360.928
1598,2058.76,13.8254,393.982
1599,2054.25,12.443,360.55
1600,2049.64,13.1092,385.092
1601,2033.86,11.8507,344.411
1602,2041.63,12.1299,361.843
1603,2063.88,12.8781,366.114
1604,2051.48,12.5114,347.469
1605,2043.17,12.803,355.659
1606,2041.62,13.6843,364.135
1607,2074.1,14.1103,399.427
1608,2050.68,12.4442,367.049
1609,2021.91,13.1521,372.871
1610,2056.72,13.0962,384.354
1611,2042.88,12.7104,370.98
1612,2046.38,13.3565,391.912
1613,2058.24,13.0982,362.097
1614,2034.39,12.8966,373.217
1615,2044.07,12.8677,359.745
1616,2055.81,12.7262,375.833
1617,2039.9,12.7538,363.157
1618,2037.03,11.3276,337.676
1619,2035.55,11.9637,351.061
1620,2038.8,12.7274,380.929
1621,2052.55,13.0075,378.604
1622,2050.14,14.5028,388.113
1623,2029.29,12.8289,372.303
1624,2053.78,12.9896,385.973
1625,2047.48,12.4765,366.458
1626,2043.56,13.4266,385.334
1627,2041.84,11.936,343.415
1628,2057.33,12.2126,358.447
1629,2058.09,13.4076,373.688
1630,2039.63,12.3655,366.003
1631,2035.14,13.8064,393.065
1632,2042.39,12.4654,359.772
1633,2058.37,13.6938,379.087
1634,2045.89,12.8095,367.02
1635,2046.64,14.659,399.521
1636,2060,12.3612,357.45
1637,2050.83,14.6657,387.059
1638,2042.75,13.6096,373.741
1639,2037.29,14.4715,405.512
1640,2047.74,13.1347,374.921
1641,2066.63,14.1217,409.397
1642,2042.48,12.9889,383.853
1643,2045.11,13.8232,382.047
1644,2053.51,12.0854,356.148
1645,2049.33,14.9999,396.055
1646,2057.89,13.4291,376.328
1647,2056.34,14.9776,409.878
1648,2043.83,13.2751,375.683
1649,2042.38,14.3597,411.324
1650,2058.84,11.5648,346.148
1651,2031.39,12.2365,351.713
1652,2026.93,13.6107,368.53
1653,2043.31,13.6155,375.24
1654,2043.21,11.931,349.978
1655,2054.07,12.8042,349.806
1656,2050.46,11.0249,313.579
1657,2052.28,12.3267,361.673
1658,2047.36,12.659,359.594
1659,2069.61,12.1413,359.209
1660,2053.97,12.6866,363.813
1661,2056.46,13.3093,382.301
1662,2047.31,13.275,377.831
1663,2037.6,11.7662,329.869
1664,2060.37,11.3801,325.027
1665,2058.96,13.0418,363.508
1666,2043.52,12.9873,360.859
1667,2047.04,13.9886,376.494
1668,2037.64,13.3264,367.224
1669,2044.52,14.3577,361.799
1670,2054.48,14.7096,360.271
1671,2050.86,15.3473,369.45
1672,2041.38,10.7566,310.871
1673,2057.5,15.0097,410.687
1674,2050.99,12.0069,342.838
1675,2051.63,13.6041,389.963
1676,2051.68,13.4579,376.113
1677,2041.08,13.8148,370.214
1678,2051.19,12.5434,326.525
1679,2047.84,14.2094,373.749
1680,2045.29,14.2159,405.015
1681,2040.44,13.2827,372.678
1682,2044.38,14.2816,404.926
1683,2042.17,13.0876,363.968
1684,2054.58,13.2873,368.106
1685,2051.83,14.1312,357.924
1686,2071.09,13.9166,385.171
1687,2046.86,14.9132,404.238
1688,2043.58,12.3174,357.731
1689,2038.18,12.7781,358.718
1690,2039.85,12.933,367.822
1691,2029.07,12.356,362.978
1692,2049.05,13.2411,369.573
1693,2042.91,15.4919,423.45
1694,2061.72,13.6502,374.719
1695,2045.73,13.742,376.426
1696,2044.84,13.377,382.718
1697,2043.16,13.0272,376.521
1698,2030.97,13.672,383.237
1699,2046.83,13.9303,407.294
1700,2043.48,14.0391,368.356
1701,2055.53,14.1778,350.589
1702,2048.9,14.9928,379.642
1703,2040.44,14.2733,391.788
1704,2035.99,12.6544,364.651
1705,2058.38,13.043,383.976
1706,2061.65,12.7335,364.379
1707,2049.18,12.8851,370.562
1708,2050.15,13.7461,382.945
1709,2057.87,13.1691,362.583
1710,2043.76,13.4636,386.308
1711,2060.09,13.2151,373.072
1712,2038.45,13.282,396.44
1713,2038.43,13.4128,380.871
1714,2047.97,12.9811,386.422
1715,2028.77,12.2919,346.035
1716,2060.76,14.224,396.464
1717,2033.25,13.4404,368.555
1718,2044.03,13.5542,369.203
1719,2047.1,15.5877,402.279
1720,2064.07,12.9885,367.032
1721,2039,15.2427,405.697
1722,2037.62,13.1461,375.264
1723,2034.66,14.1748,384.855
1724,2054.05,13.3865,345.333
1725,2051.42,14.6545,383.102
1726,2068.94,13.1723,339.541
1727,2052.01,15.7774,416.578
1728,2043.83,12.4143,357.153
1729,2042.91,13.0044,367.094
1730,2048.1,12.9497,368.375
1731,2045.26,11.9762,348.936
1732,2059.56,13.9425,378.693
1733,2042.19,12.3378,340.492
1734,2052.8,12.9506,354.044
1735,2046.67,13.0584,361.214
1736,2046.94,13.242,376.584
1737,2054.92,12.8471,369.723
1738,2050.97,12.6761,363.883
1739,2040.87,13.1119,364.346
1740,2037.54,14.4843,410.142
1741,2059.09,13.4679,378.309
1742,2043.73,12.4101,334.91
1743,2043.76,13.6546,367.292
1744,2060.22,12.549,367.883
1745,2047.09,12.3039,349.695
1746,2045.93,11.7161,369.32
1747,2047.98,13.0859,380.598
1748,2037.47,13.8473,388.163
1749,2063.22,12.9693,373.396
1750,2039.82,13.3947,378.579
1751,2061.86,15.0809,397.012
1752,2040.56,12.9072,448.71
1753,2046.47,13.3014,372.209
1754,2035.82,14.1796,458.709
1755,2054.06,13.2853,376.544
1756,2034.68,14.4768,415.791
1757,2055.32,13.7237,381.32
1758,2056.12,14.2444,398.566
1759,2048.9,13.4232,373.093
1760,2062.67,14.2257,397.942
1761,2041.3,12.0104,350.864
1762,2053.74,13.7006,383.822
1763,2044.84,11.4714,337.573
1764,2045.91,13.559,386.851
1765,2043.48,13.3175,368.983
1766,2040.7,13.4035,371.72
1767,2061.22,13.9277,377.797
1768,2045.75,13.9499,394.607
1769,2062.29,12.8048,367.367
1770,2052.43,14.2283,401.006
1771,2059.21,12.4834,359.233
1772,2041.2,13.61,375.341
1773,2063.12,12.8514,363.642
1774,2056.64,13.8184,395.928
1775,2033.28,12.8809,361.73
1776,2045.82,12.8333,366.872
1777,2055.51,12.9421,367.647
1778,2044.76,11.5526,338.24
1779,2053.24,11.8377,343.445
1780,2037.75,13.1321,383.054
1781,2032.17,12.748,364.375
1782,2037.01,13.5291,386.274
1783,2041.94,13.8123,380.943
1784,2055.14,11.8008,364.194
1785,2055.72,13.7436,391.694
1786,2058.22,12.0858,362.946
1787,2035.88,12.6803,356.745
1788,2040.11,13.2976,387.651
1789,2041.77,13.7608,376.113
1790,2045.15,13.1098,378.949
1791,2067.43,13.4813,367.037
1792,2050.05,13.0883,385.263
1793,2049.21,14.1335,399.605
1794,2049.72,14.3891,392.814
1795,2052.58,13.8472,390.273
1796,2030.68,14.7599,404.855
1797,2069.76,15.6532,431.784
1798,2048.06,15.9005,400.529
1799,2042.16,16.0848,382.248
1800,2045.1,12.8957,377.835
1801,2054.78,13.28,377.855
1802,2060.98,12.8795,366.257
1803,2043.03,13.6876,388.873
1804,2061.46,14.6466,380.861
1805,2055.48,13.979,376.492
1806,2046.18,14.4001,395.253
