y   x   disk   phi   crate   board   sensor   BoardIdx   MBconn   ConnIdx   BoardChan   FEEchan   xcry   ycry   cryID   rouID   offID   Type
35   7   0   1   4   0   1   73   4   2   12   1472   17.1   583.1   415   1   831   CAL
35   8   0   1   4   0   1   73   4   3   13   1473   51.5   583.1   416   1   833   CAL
35   9   0   1   4   0   1   73   4   4   14   1474   85.8   583.1   417   1   835   CAL
35   10   0   1   4   0   1   73   4   5   15   1475   120.1   583.1   418   1   837   CAL
35   11   0   1   4   1   1   75   5   2   16   1516   154.4   583.1   419   1   839   CAL
35   12   0   1   4   1   1   75   5   3   17   1517   188.6   583.1   420   1   841   CAL
35   13   0   1   4   1   1   75   5   4   18   1518   222.9   583.1   421   1   843   CAL
36   0   0   0   4   0   1   33   1   2   0   660   -137.2   617.4   502   1   1005   CAL
36   1   0   0   4   0   1   33   1   3   1   661   -102.9   617.4   503   1   1007   CAL
36   2   0   0   4   0   1   33   1   4   2   662   -68.6   617.4   504   1   1009   CAL
36   3   0   0   4   0   1   33   1   5   3   663   -34.3   617.4   505   1   1011   CAL
36   4   0   1   4   0   1   73   5   2   16   1476   0   617.4   506   1   1013   CAL
36   5   0   1   4   0   1   73   5   3   17   1477   34.3   617.4   507   1   1015   CAL
36   6   0   1   4   0   1   73   5   4   18   1478   68.6   617.4   508   1   1017   CAL
36   7   0   1   4   0   1   73   5   5   19   1479   102.9   617.4   509   1   1019   CAL
36   8   0   1   4   1   1   75   5   5   19   1519   137.2   617.4   510   1   1021   CAL
-99   -99   0   0   1   1   0   10   5   5   19   219   -700   50   3000   0   2696   PIN-DIODE
-99   -99   0   0   1   0   1   9   5   5   19   199   -700   50   3001   1   2697   PIN-DIODE
-99   -99   0   0   1   0   0   8   5   5   19   179   -700   -50   3011   0   2698   PIN-DIODE
-99   -99   0   0   1   1   1   11   5   5   19   239   -700   -50   3010   1   2699   PIN-DIODE
-99   -99   0   1   1   0   0   48   1   2   0   960   700   -50   3100   0   2700   PIN-DIODE
-99   -99   0   1   1   1   1   51   1   2   0   1020   700   -50   3101   1   2701   PIN-DIODE
-99   -99   0   1   1   1   0   50   1   2   0   1000   700   50   3111   0   2702   PIN-DIODE
-99   -99   0   1   1   0   1   49   1   2   0   980   700   50   3110   1   2703   PIN-DIODE
-99   -99   0   0   1   0   0   8   -99   -99   18   178   -999   -999   9999   0   9999   EMPTY
-99   -99   0   1   1   0   0   48   -99   -99   19   979   -999   -999   9999   0   9999   EMPTY
-99   -99   0   0   1   0   0   9   -99   -99   18   198   -999   -999   9999   0   9999   EMPTY
-99   -99   0   1   1   0   0   49   -99   -99   19   999   -999   -999   9999   0   9999   EMPTY
0   0   1   0   0   2   0   84   5   5   19   1699   -137.2   -617.4   1224   0   2448   CAL
0   1   1   0   0   3   0   86   5   2   16   1736   -102.9   -617.4   1223   0   2446   CAL
0   2   1   0   0   3   0   86   5   3   17   1737   -68.6   -617.4   1222   0   2444   CAL
0   3   1   0   0   3   0   86   5   4   18   1738   -34.3   -617.4   1221   0   2442   CAL
0   4   1   0   0   3   0   86   5   5   19   1739   0   -617.4   1220   0   2440   CAL
0   5   1   1   0   3   0   126   1   2   0   2520   34.3   -617.4   1219   0   2438   CAL
0   6   1   1   0   3   0   126   1   3   1   2521   68.6   -617.4   1218   0   2436   CAL
0   7   1   1   0   3   0   126   1   4   2   2522   102.9   -617.4   1217   0   2434   CAL
0   8   1   1   0   3   0   126   1   5   3   2523   137.2   -617.4   1216   0   2432   CAL
1   0   1   0   0   2   0   84   4   5   15   1695   -222.9   -583.1   1142   0   2284   CAL
1   1   1   0   0   2   0   84   5   2   16   1696   -188.6   -583.1   1141   0   2282   CAL
1   2   1   0   0   2   0   84   5   3   17   1697   -154.4   -583.1   1140   0   2280   CAL
1   3   1   0   0   2   0   84   5   4   18   1698   -120.1   -583.1   1139   0   2278   CAL
1   4   1   0   0   3   0   86   4   3   13   1733   -85.8   -583.1   1138   0   2276   CAL
1   5   1   0   0   3   0   86   4   4   14   1734   -51.5   -583.1   1137   0   2274   CAL
1   6   1   0   0   3   0   86   4   5   15   1735   -17.1   -583.1   1136   0   2272   CAL
1   7   1   1   0   3   0   126   2   2   4   2524   17.1   -583.1   1135   0   2270   CAL
1   8   1   1   0   3   0   126   2   3   5   2525   51.5   -583.1   1134   0   2268   CAL
1   9   1   1   0   3   0   126   2   4   6   2526   85.8   -583.1   1133   0   2266   CAL
1   10   1   1   0   3   0   126   2   5   7   2527   120.1   -583.1   1132   0   2264   CAL
1   11   1   1   0   2   0   124   1   2   0   2480   154.4   -583.1   1131   0   2262   CAL
1   12   1   1   0   2   0   124   1   3   1   2481   188.6   -583.1   1130   0   2260   CAL
1   13   1   1   0   2   0   124   1   4   2   2482   222.9   -583.1   1129   0   2258   CAL
2   0   1   0   0   1   0   82   5   4   18   1658   -308.7   -548.8   1143   0   2286   CAL
2   1   1   0   0   1   0   82   5   5   19   1659   -274.4   -548.8   1050   0   2100   CAL
2   2   1   0   0   2   0   84   3   5   11   1691   -240.1   -548.8   1049   0   2098   CAL
2   3   1   0   0   2   0   84   4   2   12   1692   -205.8   -548.8   1048   0   2096   CAL
2   4   1   0   0   2   0   84   4   3   13   1693   -171.5   -548.8   1047   0   2094   CAL
2   5   1   0   0   2   0   84   4   4   14   1694   -137.2   -548.8   1046   0   2092   CAL
2   6   1   0   0   3   0   86   3   4   10   1730   -102.9   -548.8   1045   0   2090   CAL
2   7   1   0   0   3   0   86   3   5   11   1731   -68.6   -548.8   1044   0   2088   CAL
2   8   1   0   0   3   0   86   4   2   12   1732   -34.3   -548.8   1043   0   2086   CAL
2   9   1   1   0   3   0   126   3   2   8   2528   0   -548.8   1042   0   2084   CAL
2   10   1   1   0   3   0   126   3   3   9   2529   34.3   -548.8   1041   0   2082   CAL
2   11   1   1   0   3   0   126   3   4   10   2530   68.6   -548.8   1040   0   2080   CAL
2   12   1   1   0   3   0   126   3   5   11   2531   102.9   -548.8   1039   0   2078   CAL
2   13   1   1   0   2   0   124   1   5   3   2483   137.2   -548.8   1038   0   2076   CAL
2   14   1   1   0   2   0   124   2   2   4   2484   171.5   -548.8   1037   0   2074   CAL
2   15   1   1   0   2   0   124   2   3   5   2485   205.8   -548.8   1036   0   2072   CAL
2   16   1   1   0   2   0   124   2   4   6   2486   240.1   -548.8   1035   0   2070   CAL
2   17   1   1   0   1   0   122   1   2   0   2440   274.4   -548.8   1034   0   2068   CAL
2   18   1   1   0   1   0   122   1   3   1   2441   308.7   -548.8   1128   0   2256   CAL
3   0   1   0   0   0   0   80   5   5   19   1619   -360.1   -514.5   1225   0   2450   CAL
3   1   1   0   0   1   0   82   4   4   14   1654   -325.9   -514.5   1144   0   2288   CAL
3   2   1   0   0   1   0   82   4   5   15   1655   -291.5   -514.5   1051   0   2102   CAL
3   3   1   0   0   1   0   82   5   2   16   1656   -257.2   -514.5   956   0   1912   CAL
3   4   1   0   0   1   0   82   5   3   17   1657   -222.9   -514.5   955   0   1910   CAL
3   5   1   0   0   2   0   84   3   2   8   1688   -188.6   -514.5   954   0   1908   CAL
3   6   1   0   0   2   0   84   3   3   9   1689   -154.4   -514.5   953   0   1906   CAL
3   7   1   0   0   2   0   84   3   4   10   1690   -120.1   -514.5   952   0   1904   CAL
3   8   1   0   0   3   0   86   2   5   7   1727   -85.8   -514.5   951   0   1902   CAL
3   9   1   0   0   3   0   86   3   2   8   1728   -51.5   -514.5   950   0   1900   CAL
3   10   1   0   0   3   0   86   3   3   9   1729   -17.1   -514.5   949   0   1898   CAL
3   11   1   1   0   3   0   126   4   2   12   2532   17.1   -514.5   948   0   1896   CAL
3   12   1   1   0   3   0   126   4   3   13   2533   51.5   -514.5   947   0   1894   CAL
3   13   1   1   0   2   0   124   2   5   7   2487   85.8   -514.5   946   0   1892   CAL
3   14   1   1   0   2   0   124   3   2   8   2488   120.1   -514.5   945   0   1890   CAL
3   15   1   1   0   2   0   124   3   3   9   2489   154.4   -514.5   944   0   1888   CAL
3   16   1   1   0   2   0   124   3   4   10   2490   188.6   -514.5   943   0   1886   CAL
5   18   1   1   0   1   0   122   1   4   2   2442   188.6   -445.9   774   0   1548   CAL
3   18   1   1   0   1   0   122   1   5   3   2443   257.2   -514.5   941   0   1882   CAL
3   19   1   1   0   1   0   122   2   2   4   2444   291.5   -514.5   1033   0   2066   CAL
3   20   1   1   0   1   0   122   2   3   5   2445   325.9   -514.5   1127   0   2254   CAL
3   21   1   1   0   0   0   120   1   2   0   2400   360.1   -514.5   1215   0   2430   CAL
4   0   1   0   0   0   0   80   4   5   15   1615   -411.6   -480.2   1284   0   2568   CAL
4   1   1   0   0   0   0   80   5   2   16   1616   -377.3   -480.2   1226   0   2452   CAL
4   2   1   0   0   0   0   80   5   3   17   1617   -343   -480.2   1145   0   2290   CAL
4   3   1   0   0   0   0   80   5   4   18   1618   -308.7   -480.2   1052   0   2104   CAL
4   4   1   0   0   1   0   82   3   5   11   1651   -274.4   -480.2   957   0   1914   CAL
4   5   1   0   0   1   0   82   4   2   12   1652   -240.1   -480.2   868   0   1736   CAL
4   6   1   0   0   1   0   82   4   3   13   1653   -205.8   -480.2   867   0   1734   CAL
4   7   1   0   0   2   0   84   2   3   5   1685   -171.5   -480.2   866   0   1732   CAL
4   8   1   0   0   2   0   84   2   4   6   1686   -137.2   -480.2   865   0   1730   CAL
4   9   1   0   0   2   0   84   2   5   7   1687   -102.9   -480.2   864   0   1728   CAL
4   10   1   0   0   3   0   86   2   2   4   1724   -68.6   -480.2   863   0   1726   CAL
4   11   1   0   0   3   0   86   2   3   5   1725   -34.3   -480.2   862   0   1724   CAL
4   12   1   0   0   3   0   86   2   4   6   1726   0   -480.2   861   0   1722   CAL
4   13   1   1   0   3   0   126   4   4   14   2534   34.3   -480.2   860   0   1720   CAL
4   14   1   1   0   3   0   126   4   5   15   2535   68.6   -480.2   859   0   1718   CAL
4   15   1   1   0   2   0   124   3   5   11   2491   102.9   -480.2   858   0   1716   CAL
4   16   1   1   0   2   0   124   4   2   12   2492   137.2   -480.2   857   0   1714   CAL
4   17   1   1   0   2   0   124   4   3   13   2493   171.5   -480.2   856   0   1712   CAL
4   18   1   1   0   1   0   122   2   4   6   2446   205.8   -480.2   855   0   1710   CAL
4   19   1   1   0   1   0   122   2   5   7   2447   240.1   -480.2   854   0   1708   CAL
4   20   1   1   0   1   0   122   3   2   8   2448   274.4   -480.2   940   0   1880   CAL
4   21   1   1   0   1   0   122   3   3   9   2449   308.7   -480.2   1032   0   2064   CAL
4   22   1   1   0   0   0   120   1   3   1   2401   343   -480.2   1126   0   2252   CAL
4   23   1   1   0   0   0   120   1   4   2   2402   377.3   -480.2   1214   0   2428   CAL
4   24   1   1   0   0   0   120   1   5   3   2403   411.6   -480.2   1283   0   2566   CAL
5   0   1   0   1   3   0   94   5   5   19   1899   -428.8   -445.9   1285   0   2570   CAL
5   1   1   0   0   0   0   80   3   5   11   1611   -394.5   -445.9   1227   0   2454   CAL
5   2   1   0   0   0   0   80   4   2   12   1612   -360.1   -445.9   1146   0   2292   CAL
5   3   1   0   0   0   0   80   4   3   13   1613   -325.9   -445.9   1053   0   2106   CAL
5   4   1   0   0   0   0   80   4   4   14   1614   -291.5   -445.9   958   0   1916   CAL
5   5   1   0   0   1   0   82   3   2   8   1648   -257.2   -445.9   869   0   1738   CAL
5   6   1   0   0   1   0   82   3   3   9   1649   -222.9   -445.9   786   0   1572   CAL
5   7   1   0   0   1   0   82   3   4   10   1650   -188.6   -445.9   785   0   1570   CAL
5   8   1   0   0   2   0   84   1   4   2   1682   -154.4   -445.9   784   0   1568   CAL
5   9   1   0   0   2   0   84   1   5   3   1683   -120.1   -445.9   783   0   1566   CAL
5   10   1   0   0   2   0   84   2   2   4   1684   -85.8   -445.9   782   0   1564   CAL
5   11   1   0   0   3   0   86   1   4   2   1722   -51.5   -445.9   781   0   1562   CAL
5   12   1   0   0   3   0   86   1   5   3   1723   -17.1   -445.9   780   0   1560   CAL
5   13   1   1   0   3   0   126   5   2   16   2536   17.1   -445.9   779   0   1558   CAL
5   14   1   1   0   3   0   126   5   3   17   2537   51.5   -445.9   778   0   1556   CAL
5   15   1   1   0   2   0   124   4   4   14   2494   85.8   -445.9   777   0   1554   CAL
5   16   1   1   0   2   0   124   4   5   15   2495   120.1   -445.9   776   0   1552   CAL
5   17   1   1   0   2   0   124   5   2   16   2496   154.4   -445.9   775   0   1550   CAL
3   17   1   1   0   1   0   122   3   4   10   2450   222.9   -514.5   942   0   1884   CAL
5   19   1   1   0   1   0   122   3   5   11   2451   222.9   -445.9   773   0   1546   CAL
5   20   1   1   0   1   0   122   4   2   12   2452   257.2   -445.9   853   0   1706   CAL
5   21   1   1   0   1   0   122   4   3   13   2453   291.5   -445.9   939   0   1878   CAL
5   22   1   1   0   0   0   120   2   2   4   2404   325.9   -445.9   1031   0   2062   CAL
5   23   1   1   0   0   0   120   2   3   5   2405   360.1   -445.9   1125   0   2250   CAL
5   24   1   1   0   0   0   120   2   4   6   2406   394.5   -445.9   1213   0   2426   CAL
5   25   1   1   0   0   0   120   2   5   7   2407   428.8   -445.9   1282   0   2564   CAL
6   0   1   0   1   3   0   94   5   4   18   1898   -480.2   -411.6   1330   0   2660   CAL
6   1   1   0   1   3   0   94   5   3   17   1897   -445.9   -411.6   1286   0   2572   CAL
6   2   1   0   1   3   0   94   5   2   16   1896   -411.6   -411.6   1228   0   2456   CAL
6   3   1   0   0   0   0   80   2   5   7   1607   -377.3   -411.6   1147   0   2294   CAL
6   4   1   0   0   0   0   80   3   2   8   1608   -343   -411.6   1054   0   2108   CAL
6   5   1   0   0   0   0   80   3   3   9   1609   -308.7   -411.6   959   0   1918   CAL
6   6   1   0   0   0   0   80   3   4   10   1610   -274.4   -411.6   870   0   1740   CAL
6   7   1   0   0   1   0   82   2   3   5   1645   -240.1   -411.6   787   0   1574   CAL
6   8   1   0   0   1   0   82   2   4   6   1646   -205.8   -411.6   724   0   1448   CAL
6   9   1   0   0   1   0   82   2   5   7   1647   -171.5   -411.6   723   0   1446   CAL
6   10   1   0   0   2   0   84   1   2   0   1680   -137.2   -411.6   722   0   1444   CAL
6   11   1   0   0   2   0   84   1   3   1   1681   -102.9   -411.6   721   0   1442   CAL
6   12   1   0   0   3   0   86   1   2   0   1720   -68.6   -411.6   720   0   1440   CAL
6   13   1   0   0   3   0   86   1   3   1   1721   -34.3   -411.6   719   0   1438   CAL
6   14   1   1   0   3   0   126   5   4   18   2538   0   -411.6   718   0   1436   CAL
6   15   1   1   0   3   0   126   5   5   19   2539   34.3   -411.6   717   0   1434   CAL
6   16   1   1   0   2   0   124   5   3   17   2497   68.6   -411.6   716   0   1432   CAL
6   17   1   1   0   2   0   124   5   4   18   2498   102.9   -411.6   715   0   1430   CAL
6   18   1   1   0   2   0   124   5   5   19   2499   137.2   -411.6   714   0   1428   CAL
6   19   1   1   0   1   0   122   4   4   14   2454   171.5   -411.6   713   0   1426   CAL
6   20   1   1   0   1   0   122   4   5   15   2455   205.8   -411.6   712   0   1424   CAL
6   21   1   1   0   1   0   122   5   2   16   2456   240.1   -411.6   772   0   1544   CAL
6   22   1   1   0   0   0   120   3   2   8   2408   274.4   -411.6   852   0   1704   CAL
6   23   1   1   0   0   0   120   3   3   9   2409   308.7   -411.6   938   0   1876   CAL
6   24   1   1   0   0   0   120   3   4   10   2410   343   -411.6   1030   0   2060   CAL
6   25   1   1   0   0   0   120   3   5   11   2411   377.3   -411.6   1124   0   2248   CAL
6   26   1   1   1   3   0   134   1   4   2   2682   411.6   -411.6   1212   0   2424   CAL
6   27   1   1   1   3   0   134   1   3   1   2681   445.9   -411.6   1281   0   2562   CAL
6   28   1   1   1   3   0   134   1   2   0   2680   480.2   -411.6   1329   0   2658   CAL
7   0   1   0   1   3   0   94   4   5   15   1895   -497.4   -377.3   1331   0   2662   CAL
7   1   1   0   1   3   0   94   4   4   14   1894   -463   -377.3   1287   0   2574   CAL
7   2   1   0   1   3   0   94   4   3   13   1893   -428.8   -377.3   1229   0   2458   CAL
7   3   1   0   1   3   0   94   4   2   12   1892   -394.5   -377.3   1148   0   2296   CAL
7   4   1   0   1   3   0   94   3   5   11   1891   -360.1   -377.3   1055   0   2110   CAL
7   5   1   0   0   0   0   80   2   2   4   1604   -325.9   -377.3   960   0   1920   CAL
7   6   1   0   0   0   0   80   2   3   5   1605   -291.5   -377.3   871   0   1742   CAL
7   7   1   0   0   0   0   80   2   4   6   1606   -257.2   -377.3   788   0   1576   CAL
7   8   1   0   0   1   0   82   1   3   1   1641   -222.9   -377.3   725   0   1450   CAL
7   9   1   0   0   1   0   82   1   4   2   1642   -188.6   -377.3   687   0   1374   CAL
7   10   1   0   0   1   0   82   1   5   3   1643   -154.4   -377.3   686   0   1372   CAL
7   11   1   0   0   1   0   82   2   2   4   1644   -120.1   -377.3   685   0   1370   CAL
7   12   1   1   0   1   0   122   5   3   17   2457   120.1   -377.3   684   0   1368   CAL
7   13   1   1   0   1   0   122   5   4   18   2458   154.4   -377.3   683   0   1366   CAL
7   14   1   1   0   1   0   122   5   5   19   2459   188.6   -377.3   682   0   1364   CAL
7   15   1   1   0   0   0   120   4   2   12   2412   222.9   -377.3   711   0   1422   CAL
7   16   1   1   0   0   0   120   4   3   13   2413   257.2   -377.3   771   0   1542   CAL
7   17   1   1   0   0   0   120   4   4   14   2414   291.5   -377.3   851   0   1702   CAL
7   18   1   1   0   0   0   120   4   5   15   2415   325.9   -377.3   937   0   1874   CAL
7   19   1   1   1   3   0   134   2   5   7   2687   360.1   -377.3   1029   0   2058   CAL
7   20   1   1   1   3   0   134   2   4   6   2686   394.5   -377.3   1123   0   2246   CAL
7   21   1   1   1   3   0   134   2   3   5   2685   428.8   -377.3   1211   0   2422   CAL
7   22   1   1   1   3   0   134   2   2   4   2684   463   -377.3   1280   0   2560   CAL
7   23   1   1   1   3   0   134   1   5   3   2683   497.4   -377.3   1328   0   2656   CAL
8   0   1   0   1   2   0   92   5   5   19   1859   -514.5   -343   1332   0   2664   CAL
8   1   1   0   1   3   0   94   3   4   10   1890   -480.2   -343   1288   0   2576   CAL
8   2   1   0   1   3   0   94   3   3   9   1889   -445.9   -343   1230   0   2460   CAL
8   3   1   0   1   3   0   94   3   2   8   1888   -411.6   -343   1149   0   2298   CAL
8   4   1   0   1   3   0   94   2   5   7   1887   -377.3   -343   1056   0   2112   CAL
8   5   1   0   1   3   0   94   2   4   6   1886   -343   -343   961   0   1922   CAL
8   6   1   0   0   0   0   80   1   3   1   1601   -308.7   -343   872   0   1744   CAL
8   7   1   0   0   0   0   80   1   4   2   1602   -274.4   -343   789   0   1578   CAL
8   8   1   0   0   0   0   80   1   5   3   1603   -240.1   -343   726   0   1452   CAL
8   9   1   0   0   1   0   82   1   2   0   1640   -205.8   -343   688   0   1376   CAL
8   10   1   1   0   0   0   120   5   2   16   2416   205.8   -343   681   0   1362   CAL
8   11   1   1   0   0   0   120   5   3   17   2417   240.1   -343   710   0   1420   CAL
8   12   1   1   0   0   0   120   5   4   18   2418   274.4   -343   770   0   1540   CAL
8   13   1   1   1   3   0   134   4   2   12   2692   308.7   -343   850   0   1700   CAL
8   14   1   1   1   3   0   134   3   5   11   2691   343   -343   936   0   1872   CAL
8   15   1   1   1   3   0   134   3   4   10   2690   377.3   -343   1028   0   2056   CAL
8   16   1   1   1   3   0   134   3   3   9   2689   411.6   -343   1122   0   2244   CAL
8   17   1   1   1   3   0   134   3   2   8   2688   445.9   -343   1210   0   2420   CAL
8   18   1   1   1   2   0   132   1   3   1   2641   480.2   -343   1279   0   2558   CAL
8   19   1   1   1   2   0   132   1   2   0   2640   514.5   -343   1327   0   2654   CAL
9   0   1   0   1   2   0   92   5   4   18   1858   -531.7   -308.7   1333   0   2666   CAL
9   1   1   0   1   2   0   92   5   3   17   1857   -497.4   -308.7   1289   0   2578   CAL
9   2   1   0   1   2   0   92   5   2   16   1856   -463   -308.7   1231   0   2462   CAL
9   3   1   0   1   2   0   92   4   5   15   1855   -428.8   -308.7   1150   0   2300   CAL
9   4   1   0   1   3   0   94   2   3   5   1885   -394.5   -308.7   1057   0   2114   CAL
9   5   1   0   1   3   0   94   2   2   4   1884   -360.1   -308.7   962   0   1924   CAL
9   6   1   0   1   3   0   94   1   5   3   1883   -325.9   -308.7   873   0   1746   CAL
9   7   1   0   1   3   0   94   1   4   2   1882   -291.5   -308.7   790   0   1580   CAL
9   8   1   0   0   0   0   80   1   2   0   1600   -257.2   -308.7   727   0   1454   CAL
9   9   1   1   0   0   0   120   5   5   19   2419   257.2   -308.7   709   0   1418   CAL
9   10   1   1   1   3   0   134   5   2   16   2696   291.5   -308.7   769   0   1538   CAL
9   11   1   1   1   3   0   134   4   5   15   2695   325.9   -308.7   849   0   1698   CAL
9   12   1   1   1   3   0   134   4   4   14   2694   360.1   -308.7   935   0   1870   CAL
9   13   1   1   1   3   0   134   4   3   13   2693   394.5   -308.7   1027   0   2054   CAL
9   14   1   1   1   2   0   132   2   3   5   2645   428.8   -308.7   1121   0   2242   CAL
9   15   1   1   1   2   0   132   2   2   4   2644   463   -308.7   1209   0   2418   CAL
9   16   1   1   1   2   0   132   1   5   3   2643   497.4   -308.7   1278   0   2556   CAL
9   17   1   1   1   2   0   132   1   4   2   2642   531.7   -308.7   1326   0   2652   CAL
10   0   1   0   1   2   0   92   4   4   14   1854   -548.8   -274.4   1334   0   2668   CAL
10   1   1   0   1   2   0   92   4   3   13   1853   -514.5   -274.4   1290   0   2580   CAL
10   2   1   0   1   2   0   92   4   2   12   1852   -480.2   -274.4   1232   0   2464   CAL
10   3   1   0   1   2   0   92   3   5   11   1851   -445.9   -274.4   1151   0   2302   CAL
10   4   1   0   1   2   0   92   3   4   10   1850   -411.6   -274.4   1058   0   2116   CAL
10   5   1   0   1   2   0   92   3   3   9   1849   -377.3   -274.4   963   0   1926   CAL
10   6   1   0   1   3   0   94   1   3   1   1881   -343   -274.4   874   0   1748   CAL
10   7   1   0   1   3   0   94   1   2   0   1880   -308.7   -274.4   791   0   1582   CAL
10   8   1   1   1   3   0   134   5   5   19   2699   308.7   -274.4   768   0   1536   CAL
10   9   1   1   1   3   0   134   5   4   18   2698   343   -274.4   848   0   1696   CAL
10   10   1   1   1   3   0   134   5   3   17   2697   377.3   -274.4   934   0   1868   CAL
10   11   1   1   1   2   0   132   3   4   10   2650   411.6   -274.4   1026   0   2052   CAL
10   12   1   1   1   2   0   132   3   3   9   2649   445.9   -274.4   1120   0   2240   CAL
10   13   1   1   1   2   0   132   3   2   8   2648   480.2   -274.4   1208   0   2416   CAL
10   14   1   1   1   2   0   132   2   5   7   2647   514.5   -274.4   1277   0   2554   CAL
10   15   1   1   1   2   0   132   2   4   6   2646   548.8   -274.4   1325   0   2650   CAL
11   0   1   0   1   1   0   90   5   4   18   1818   -566   -240.1   1335   0   2670   CAL
11   1   1   0   1   1   0   90   5   3   17   1817   -531.7   -240.1   1291   0   2582   CAL
11   2   1   0   1   1   0   90   5   2   16   1816   -497.4   -240.1   1233   0   2466   CAL
11   3   1   0   1   2   0   92   3   2   8   1848   -463   -240.1   1152   0   2304   CAL
11   4   1   0   1   2   0   92   2   5   7   1847   -428.8   -240.1   1059   0   2118   CAL
11   5   1   0   1   2   0   92   2   4   6   1846   -394.5   -240.1   964   0   1928   CAL
11   6   1   0   1   2   0   92   2   3   5   1845   -360.1   -240.1   875   0   1750   CAL
11   7   1   0   1   2   0   92   2   2   4   1844   -325.9   -240.1   792   0   1584   CAL
11   8   1   1   1   2   0   132   4   5   12   2655   325.9   -240.1   767   0   1534   CAL
11   9   1   1   1   2   0   132   4   4   13   2654   360.1   -240.1   847   0   1694   CAL
11   10   1   1   1   2   0   132   4   3   14   2653   394.5   -240.1   933   0   1866   CAL
11   11   1   1   1   2   0   132   4   2   15   2652   428.8   -240.1   1025   0   2050   CAL
11   12   1   1   1   2   0   132   3   5   11   2651   463   -240.1   1119   0   2238   CAL
11   13   1   1   1   1   0   130   1   5   3   2603   497.4   -240.1   1207   0   2414   CAL
11   14   1   1   1   1   0   130   1   4   2   2602   531.7   -240.1   1276   0   2552   CAL
11   15   1   1   1   1   0   130   1   3   1   2601   566   -240.1   1324   0   2648   CAL
12   0   1   0   1   1   0   90   4   5   15   1815   -583.1   -205.8   1336   0   2672   CAL
12   1   1   0   1   1   0   90   4   4   14   1814   -548.8   -205.8   1292   0   2584   CAL
12   2   1   0   1   1   0   90   4   3   13   1813   -514.5   -205.8   1234   0   2468   CAL
12   3   1   0   1   1   0   90   4   2   12   1812   -480.2   -205.8   1153   0   2306   CAL
12   4   1   0   1   2   0   92   1   5   3   1843   -445.9   -205.8   1060   0   2120   CAL
12   5   1   0   1   2   0   92   1   4   2   1842   -411.6   -205.8   965   0   1930   CAL
12   6   1   0   1   2   0   92   1   3   1   1841   -377.3   -205.8   876   0   1752   CAL
12   7   1   0   1   2   0   92   1   2   0   1840   -343   -205.8   793   0   1586   CAL
12   8   1   1   1   2   0   132   5   5   19   2659   343   -205.8   766   0   1532   CAL
12   9   1   1   1   2   0   132   5   4   18   2658   377.3   -205.8   846   0   1692   CAL
12   10   1   1   1   2   0   132   5   3   17   2657   411.6   -205.8   932   0   1864   CAL
12   11   1   1   1   2   0   132   5   2   16   2656   445.9   -205.8   1024   0   2048   CAL
12   12   1   1   1   1   0   130   2   5   7   2607   480.2   -205.8   1118   0   2236   CAL
12   13   1   1   1   1   0   130   2   4   6   2606   514.5   -205.8   1206   0   2412   CAL
12   14   1   1   1   1   0   130   2   3   5   2605   548.8   -205.8   1275   0   2550   CAL
12   15   1   1   1   1   0   130   2   2   4   2604   583.1   -205.8   1323   0   2646   CAL
13   0   1   0   1   1   0   90   3   5   11   1811   -600.2   -171.5   1337   0   2674   CAL
13   1   1   0   1   1   0   90   3   4   10   1810   -566   -171.5   1293   0   2586   CAL
13   2   1   0   1   1   0   90   3   3   9   1809   -531.7   -171.5   1235   0   2470   CAL
13   3   1   0   1   1   0   90   3   2   8   1808   -497.4   -171.5   1154   0   2308   CAL
13   4   1   0   1   1   0   90   2   5   7   1807   -463   -171.5   1061   0   2122   CAL
13   5   1   0   1   1   0   90   2   4   6   1806   -428.8   -171.5   966   0   1932   CAL
13   6   1   0   1   1   0   90   2   3   5   1805   -394.5   -171.5   877   0   1754   CAL
13   7   1   0   1   1   0   90   2   2   4   1804   -360.1   -171.5   794   0   1588   CAL
13   8   1   1   1   1   0   130   4   5   15   2615   360.1   -171.5   765   0   1530   CAL
13   9   1   1   1   1   0   130   4   4   14   2614   394.5   -171.5   845   0   1690   CAL
13   10   1   1   1   1   0   130   4   3   13   2613   428.8   -171.5   931   0   1862   CAL
13   11   1   1   1   1   0   130   4   2   12   2612   463   -171.5   1023   0   2046   CAL
13   12   1   1   1   1   0   130   3   5   11   2611   497.4   -171.5   1117   0   2234   CAL
13   13   1   1   1   1   0   130   3   4   10   2610   531.7   -171.5   1205   0   2410   CAL
13   14   1   1   1   1   0   130   3   3   9   2609   566   -171.5   1274   0   2548   CAL
13   15   1   1   1   1   0   130   3   2   8   2608   600.2   -171.5   1322   0   2644   CAL
14   0   1   0   1   0   0   88   5   3   17   1777   -617.4   -137.2   1338   0   2676   CAL
14   1   1   0   1   0   0   88   4   4   14   1774   -583.1   -137.2   1294   0   2588   CAL
14   2   1   0   1   0   0   88   3   5   11   1771   -548.8   -137.2   1236   0   2472   CAL
14   3   1   0   1   0   0   88   3   2   8   1768   -514.5   -137.2   1155   0   2310   CAL
14   4   1   0   1   1   0   90   1   5   3   1803   -480.2   -137.2   1062   0   2124   CAL
14   5   1   0   1   1   0   90   1   4   2   1802   -445.9   -137.2   967   0   1934   CAL
